restaurant_id,restaurant_name,location,cuisines,estimated_cost_for_two,rating,votes,cuisine_tags,budget_category
rest_002321,Rishi's Paratha Plaza,Sanjay Nagar,North Indian,250.0,3.9,244,North Indian,low
rest_002322,Frozen Coast,Malleshwaram,"Desserts, Ice Cream",250.0,3.9,107,Desserts|Ice Cream,low
rest_002323,Bun World,Malleshwaram,"Bakery, Fast Food",250.0,3.9,132,Bakery|Fast Food,low
rest_002324,Brahmin's Coffee Bar,Malleshwaram,South Indian,250.0,3.9,282,South Indian,low
rest_002325,Aastha Bengali Mess,Yeshwantpur,"Chinese, Bengali",250.0,3.9,131,Chinese|Bengali,low
rest_002326,Gowdru Hotel,Vijay Nagar,"Biryani, South Indian",250.0,3.9,1176,Biryani|South Indian,low
rest_002327,Savji's Roll 'N' Biryani,Vijay Nagar,"North Indian, Chinese, Biryani, Rolls",250.0,3.9,441,North Indian|Chinese|Biryani|Rolls,low
rest_002328,Cream & Fudge,Whitefield,"Ice Cream, Desserts",250.0,3.9,71,Ice Cream|Desserts,low
rest_002329,T3H Cafe,Banashankari,"Cafe, Italian, American",300.0,3.9,93,Cafe|Italian|American,low
rest_002330,Havyaka Mess,Banashankari,South Indian,300.0,3.9,28,South Indian,low
rest_002331,Just Shawarma,Kumaraswamy Layout,Arabian,300.0,3.9,160,Arabian,low
rest_002332,Kamat Bugle Rock,Basavanagudi,"South Indian, Fast Food",300.0,3.9,543,South Indian|Fast Food,low
rest_002333,Cafe Zone,Kumaraswamy Layout,"Fast Food, Chinese, Rolls",300.0,3.9,149,Fast Food|Chinese|Rolls,low
rest_002334,Cross Road Cafe,Jayanagar,"Cafe, Fast Food, Chinese",300.0,3.9,91,Cafe|Fast Food|Chinese,low
rest_002335,Bhavani Restaurant,Basavanagudi,"South Indian, North Indian, Chinese",300.0,3.9,100,South Indian|North Indian|Chinese,low
rest_002336,Om Shiva Shakthi Chats Centre,Basavanagudi,"Street Food, Fast Food",300.0,3.9,26,Street Food|Fast Food,low
rest_002337,Five Star Chicken,Jp Nagar,"Burger, Fast Food, Roast Chicken, Finger Food",300.0,3.9,62,Burger|Fast Food|Roast Chicken|Finger Food,low
rest_002338,Polar Bear,Btm,"Desserts, Ice Cream",300.0,3.9,20,Desserts|Ice Cream,low
rest_002339,Aramane Donne Biriyani,Btm,"Biryani, Fast Food",300.0,3.9,189,Biryani|Fast Food,low
rest_002340,SGS Non Veg - Gundu Pulav,Bannerghatta Road,"Biryani, South Indian",300.0,3.9,120,Biryani|South Indian,low
rest_002341,Bikaner Jn,Jp Nagar,Rajasthani,300.0,3.9,85,Rajasthani,low
rest_002342,Kalpavruksha,Bannerghatta Road,"South Indian, North Indian",300.0,3.9,99,South Indian|North Indian,low
rest_002343,Juice Land,Bannerghatta Road,"Juices, Beverages",300.0,3.9,141,Juices|Beverages,low
rest_002344,Vyanjan,Btm,"North Indian, Street Food",300.0,3.9,199,North Indian|Street Food,low
rest_002345,Chaitanya Cafe,Jp Nagar,"South Indian, North Indian, Fast Food",300.0,3.9,92,South Indian|North Indian|Fast Food,low
rest_002346,Rajvardhan Foods,Jayanagar,"Street Food, Maharashtrian",300.0,3.9,314,Street Food|Maharashtrian,low
rest_002347,New Punjabi Dhaba,Hsr,"North Indian, Chinese",300.0,3.9,782,North Indian|Chinese,low
rest_002348,Bihar Ki Shan,Hsr,North Indian,300.0,3.9,343,North Indian,low
rest_002349,Just Shawarma,Hsr,Arabian,300.0,3.9,78,Arabian,low
rest_002350,Makers of Milkshakes,Hsr,Beverages,300.0,3.9,39,Beverages,low
rest_002351,Atithi Aramane Veg,Bellandur,"South Indian, North Indian, Chinese",300.0,3.9,48,South Indian|North Indian|Chinese,low
rest_002352,Payohima Ice Creams,Sarjapur Road,Desserts,300.0,3.9,20,Desserts,low
rest_002353,Cupcake Noggins,Sarjapur Road,"Desserts, Bakery",300.0,3.9,177,Desserts|Bakery,low
rest_002354,Kerala Pavilion,Domlur,"Kerala, South Indian, Seafood, Biryani",300.0,3.9,302,Kerala|South Indian|Seafood|Biryani,low
rest_002355,Handi Biryani,Marathahalli,"Hyderabadi, Biryani",300.0,3.9,84,Hyderabadi|Biryani,low
rest_002356,Kerala Tiffin,Whitefield,Kerala,300.0,3.9,162,Kerala,low
rest_002357,The Early bell,Whitefield,"North Indian, Chinese",300.0,3.9,191,North Indian|Chinese,low
rest_002358,Waffle Square,Marathahalli,"Desserts, Beverages, Ice Cream",300.0,3.9,24,Desserts|Beverages|Ice Cream,low
rest_002359,Delhi Walle,Marathahalli,"North Indian, Street Food",300.0,3.9,631,North Indian|Street Food,low
rest_002360,Litti House,Brookefield,"North Indian, Bihari, Rajasthani",300.0,3.9,195,North Indian|Bihari|Rajasthani,low
rest_002361,Momo Mania,Brookefield,"Momos, Fast Food",300.0,3.9,26,Momos|Fast Food,low
rest_002362,Rafoo Chakkar,Whitefield,"North Indian, Rolls",300.0,3.9,385,North Indian|Rolls,low
rest_002363,Krishna Sagar,Btm,"South Indian, North Indian, Chinese",300.0,3.9,52,South Indian|North Indian|Chinese,low
rest_002364,Sri Krishna Sagar,Koramangala 6Th Block,South Indian,300.0,3.9,42,South Indian,low
rest_002365,The Rasaganga,Hsr,"South Indian, North Indian, Chinese, Street Food",300.0,3.9,163,South Indian|North Indian|Chinese|Street Food,low
rest_002366,Delite Chaat House,Koramangala 6Th Block,"Street Food, Gujarati",300.0,3.9,498,Street Food|Gujarati,low
rest_002367,Kairali,Btm,"Kerala, South Indian, Seafood, Biryani",300.0,3.9,170,Kerala|South Indian|Seafood|Biryani,low
rest_002368,Chapati House,Ejipura,North Indian,300.0,3.9,33,North Indian,low
rest_002369,Fillers,Btm,"North Indian, Fast Food",300.0,3.9,138,North Indian|Fast Food,low
rest_002370,House Stark Cafe,Hsr,"Cafe, Desserts, Fast Food, Burger",300.0,3.9,44,Cafe|Desserts|Fast Food|Burger,low
rest_002371,Kinpeetos,Koramangala 5Th Block,"Lebanese, Greek",300.0,3.9,64,Lebanese|Greek,low
rest_002372,The Waffle Street,Hsr,"Continental, Beverages, Burger, Coffee, Desserts",300.0,3.9,46,Continental|Beverages|Burger|Coffee|Desserts,low
rest_002373,Chef All Nite,Btm,"Chinese, North Indian",300.0,3.9,464,Chinese|North Indian,low
rest_002374,Just Shawarma,Btm,Arabian,300.0,3.9,201,Arabian,low
rest_002375,Painted Platters,Ulsoor,"Bakery, Desserts",300.0,3.9,38,Bakery|Desserts,low
rest_002376,Just Shawarma,Electronic City,Arabian,300.0,3.9,176,Arabian,low
rest_002377,Sankalp Reddy Restaurant,Electronic City,"South Indian, Andhra, Biryani",300.0,3.9,33,South Indian|Andhra|Biryani,low
rest_002378,Upahara Mandira,Hbr Layout,"South Indian, North Indian, Chinese",300.0,3.9,24,South Indian|North Indian|Chinese,low
rest_002379,Ice Cream Works,Indiranagar,"Ice Cream, Ice Cream",300.0,3.9,84,Ice Cream|Ice Cream,low
rest_002380,Saahib,Hsr,"Fast Food, Rolls",300.0,3.9,89,Fast Food|Rolls,low
rest_002381,Chaat Trail By Moti Mahal,Hsr,"Street Food, Beverages, South Indian, North Indian, Ice Cream, Mithai, Rajasthani",300.0,3.9,46,Street Food|Beverages|South Indian|North Indian|Ice Cream|Mithai|Rajasthani,low
rest_002382,Krispy Kreme,Hsr,"Desserts, Beverages",300.0,3.9,150,Desserts|Beverages,low
rest_002383,Pappu Chaiwalla,Hsr,"Fast Food, Tea, Beverages",300.0,3.9,689,Fast Food|Tea|Beverages,low
rest_002384,Chowpatty,Indiranagar,"North Indian, Fast Food, Street Food",300.0,3.9,924,North Indian|Fast Food|Street Food,low
rest_002385,Tiffun,Cv Raman Nagar,North Indian,300.0,3.9,83,North Indian,low
rest_002386,Roll Er Dokaan,Jeevan Bhima Nagar,"Street Food, Rolls",300.0,3.9,137,Street Food|Rolls,low
rest_002387,All Shook Up!,Domlur,"Desserts, Beverages",300.0,3.9,77,Desserts|Beverages,low
rest_002388,Cake Genie,Indiranagar,"Desserts, Fast Food",300.0,3.9,149,Desserts|Fast Food,low
rest_002389,Namdhari's Salad Bar,Indiranagar,"Juices, Fast Food, Desserts, Salad",300.0,3.9,82,Juices|Fast Food|Desserts|Salad,low
rest_002390,Starlite Bakery & Fastfood,Jayanagar,"North Indian, Chinese, Rolls, Bakery, Arabian, Charcoal Chicken, Desserts",300.0,3.9,24,North Indian|Chinese|Rolls|Bakery|Arabian|Charcoal Chicken|Desserts,low
rest_002391,Krispy Kreme,Kalyan Nagar,"Desserts, Beverages",300.0,3.9,87,Desserts|Beverages,low
rest_002392,Srinidhi Veg Food Court,Kalyan Nagar,"Chinese, North Indian, South Indian",300.0,3.9,96,Chinese|North Indian|South Indian,low
rest_002393,Doctor Juice,Kammanahalli,"Juices, Healthy Food",300.0,3.9,42,Juices|Healthy Food,low
rest_002394,Ibaco,Nagawara,Desserts,300.0,3.9,84,Desserts,low
rest_002395,The Juice Shop - Juicery And Kitchen,Kalyan Nagar,"Beverages, Fast Food, Bakery",300.0,3.9,39,Beverages|Fast Food|Bakery,low
rest_002396,Le Roll Cafe,Kammanahalli,"Fast Food, Beverages, Rolls",300.0,3.9,52,Fast Food|Beverages|Rolls,low
rest_002397,Ibaco,Kalyan Nagar,Desserts,300.0,3.9,90,Desserts,low
rest_002398,Easy Bites,Hsr,"Fast Food, Sandwich",300.0,3.9,46,Fast Food|Sandwich,low
rest_002399,RB Food Point,Btm,"North Indian, Chinese",300.0,3.9,41,North Indian|Chinese,low
rest_002400,Garage Food Company,Hsr,"Chinese, Momos",300.0,3.9,45,Chinese|Momos,low
rest_002401,Begin with us....Tea Time Cafe,Koramangala 7Th Block,"Beverages, Tea",300.0,3.9,38,Beverages|Tea,low
rest_002402,Bathinda Tandoor,Btm,North Indian,300.0,3.9,64,North Indian,low
rest_002403,Choi Choi Momos,Brigade Road,"Chinese, Fast Food, Momos",300.0,3.9,31,Chinese|Fast Food|Momos,low
rest_002404,Prakriti Delux,Rajajinagar,"North Indian, South Indian, Chinese",300.0,3.9,51,North Indian|South Indian|Chinese,low
rest_002405,Waffle Stories,Malleshwaram,Desserts,300.0,3.9,359,Desserts,low
rest_002406,The Big Bellyz,Malleshwaram,"Fast Food, Beverages, Momos",300.0,3.9,105,Fast Food|Beverages|Momos,low
rest_002407,Maiyas,Malleshwaram,"South Indian, North Indian, Chinese, Bakery, Desserts",300.0,3.9,291,South Indian|North Indian|Chinese|Bakery|Desserts,low
rest_002408,LV Venkateshwara Jolada Rotti Oota,Malleshwaram,South Indian,300.0,3.9,33,South Indian,low
rest_002409,Falafel's - The Lebanese Haus,Malleshwaram,Lebanese,300.0,3.9,47,Lebanese,low
rest_002410,Priyadarshini Veg,Yeshwantpur,"North Indian, South Indian, Chinese",300.0,3.9,156,North Indian|South Indian|Chinese,low
rest_002411,Kolkata Biriyani,Marathahalli,"Biryani, Bengali",300.0,3.9,412,Biryani|Bengali,low
rest_002412,Laziz,Marathahalli,"North Indian, Chinese",300.0,3.9,56,North Indian|Chinese,low
rest_002413,Ooty Chocolates,Indiranagar,Desserts,300.0,3.9,55,Desserts,low
rest_002414,Wok Chow,Sanjay Nagar,"Chinese, Thai, Momos",300.0,3.9,163,Chinese|Thai|Momos,low
rest_002415,Shri Udupi Cafe,New Bel Road,"South Indian, North Indian, Mughlai, Chinese, Street Food, Beverages",300.0,3.9,31,South Indian|North Indian|Mughlai|Chinese|Street Food|Beverages,low
rest_002416,Shanthi Sagar,New Bel Road,"South Indian, Chinese, North Indian",300.0,3.9,111,South Indian|Chinese|North Indian,low
rest_002417,Ibaco,New Bel Road,Desserts,300.0,3.9,81,Desserts,low
rest_002418,Cubbonpete Donne Biryani,Sahakara Nagar,"South Indian, Biryani",300.0,3.9,92,South Indian|Biryani,low
rest_002419,Bengal Sweets,Jalahalli,"Mithai, Street Food",300.0,3.9,40,Mithai|Street Food,low
rest_002420,Sultan Rolls & Sandwiches,New Bel Road,"Fast Food, Rolls",300.0,3.9,59,Fast Food|Rolls,low
rest_002421,Udupi Ruchi,Rajajinagar,"South Indian, Chinese, North Indian, Desserts, Continental",300.0,3.9,42,South Indian|Chinese|North Indian|Desserts|Continental,low
rest_002422,Sri Maruthi Miltry Hotel,Rajajinagar,South Indian,300.0,3.9,98,South Indian,low
rest_002423,Sri Maruthi Hotel,Basaveshwara Nagar,South Indian,300.0,3.9,66,South Indian,low
rest_002424,Venkataramana Nellore Mess,Hsr,"Andhra, South Indian",300.0,3.9,97,Andhra|South Indian,low
rest_002425,KA53,Whitefield,"North Indian, Chinese",300.0,3.9,45,North Indian|Chinese,low
rest_002426,Sri Udupi Park,Whitefield,"South Indian, North Indian, Chinese, Beverages",300.0,3.9,160,South Indian|North Indian|Chinese|Beverages,low
rest_002427,Lord Of The Kitchen,Kumaraswamy Layout,"North Indian, Chinese",350.0,3.9,56,North Indian|Chinese,low
rest_002428,Bharjari Oota,Basavanagudi,South Indian,350.0,3.9,153,South Indian,low
rest_002429,Kalmane Koffees,Bannerghatta Road,Cafe,350.0,3.9,78,Cafe,low
rest_002430,Cakebuy,Bannerghatta Road,Desserts,350.0,3.9,70,Desserts,low
rest_002431,Encyclofoodia,Bannerghatta Road,"Kerala, North Indian",350.0,3.9,26,Kerala|North Indian,low
rest_002432,Food And You,Btm,"North Indian, South Indian, Gujarati",350.0,3.9,33,North Indian|South Indian|Gujarati,low
rest_002433,Khan Saheb Grills and Rolls,Jayanagar,"Fast Food, Rolls",350.0,3.9,134,Fast Food|Rolls,low
rest_002434,Hokey Pokey Ice Creams,Sarjapur Road,"Ice Cream, Desserts",350.0,3.9,75,Ice Cream|Desserts,low
rest_002435,Cita Pani,Indiranagar,"Biryani, North Indian, Arabian",350.0,3.9,54,Biryani|North Indian|Arabian,low
rest_002436,New Paratha Corner,Whitefield,North Indian,350.0,3.9,175,North Indian,low
rest_002437,Mayura Grand,Brookefield,"North Indian, South Indian, Chinese",350.0,3.9,91,North Indian|South Indian|Chinese,low
rest_002438,The Hidden Cafe,Koramangala 1St Block,"North Indian, Fast Food",350.0,3.9,95,North Indian|Fast Food,low
rest_002439,The Wicked Cup,Hsr,"Cafe, Sandwich, Fast Food, Beverages, Desserts",350.0,3.9,56,Cafe|Sandwich|Fast Food|Beverages|Desserts,low
rest_002440,Mandya Gowdru Donne Biriyani,Hsr,"Biryani, South Indian",350.0,3.9,281,Biryani|South Indian,low
rest_002441,Cariocake,Jp Nagar,"Bakery, Desserts",350.0,3.9,56,Bakery|Desserts,low
rest_002442,Chaai Resto,Kalyan Nagar,"Cafe, Fast Food, Beverages",350.0,3.9,97,Cafe|Fast Food|Beverages,low
rest_002443,Creme Bliss,Hbr Layout,"Bakery, Desserts",350.0,3.9,42,Bakery|Desserts,low
rest_002444,Hotel Prashanth,Rajajinagar,North Indian,350.0,3.9,63,North Indian,low
rest_002445,Cheta's Kitchen,Yelahanka,"Kerala, South Indian, Seafood",350.0,3.9,78,Kerala|South Indian|Seafood,low
rest_002446,Sri Krishna Bhavan Sweets,Sanjay Nagar,"Mithai, Street Food",350.0,3.9,56,Mithai|Street Food,low
rest_002447,Papanna's Biriyani,Basaveshwara Nagar,"Biryani, South Indian",350.0,3.9,175,Biryani|South Indian,low
rest_002448,Kalmane Koffees,Whitefield,Cafe,350.0,3.9,104,Cafe,low
rest_002449,NISO Chinese Restaurant,Kr Puram,"Chinese, Momos",350.0,3.9,36,Chinese|Momos,low
rest_002450,Biting Junction,Whitefield,"Chinese, North Indian, Rajasthani, Gujarati, Fast Food, Afghan",350.0,3.9,119,Chinese|North Indian|Rajasthani|Gujarati|Fast Food|Afghan,low
rest_002451,Annapurna Bengali Restaurant,Whitefield,Bengali,350.0,3.9,50,Bengali,low
rest_002452,Donne Biriyani House,Banashankari,"South Indian, North Indian, Chinese, Biryani",400.0,3.9,441,South Indian|North Indian|Chinese|Biryani,low
rest_002453,Bangalore Agarwal Bhavan,Jayanagar,"Street Food, North Indian, South Indian",400.0,3.9,134,Street Food|North Indian|South Indian,low
rest_002454,Waffle-A-Go Go,Banashankari,"Fast Food, Desserts, Ice Cream",400.0,3.9,70,Fast Food|Desserts|Ice Cream,low
rest_002455,Anand Sweets and Savouries,Jayanagar,"Mithai, Street Food",400.0,3.9,84,Mithai|Street Food,low
rest_002456,Polar Bear,Banashankari,"Ice Cream, Desserts, Beverages, Sandwich",400.0,3.9,116,Ice Cream|Desserts|Beverages|Sandwich,low
rest_002457,New Prashanth Hotel,Basavanagudi,South Indian,400.0,3.9,66,South Indian,low
rest_002458,Kitchens@JP Nagar,Jp Nagar,"Biryani, Kerala, Mughlai, Street Food, North Indian, Chinese, South Indian, Andhra",400.0,3.9,488,Biryani|Kerala|Mughlai|Street Food|North Indian|Chinese|South Indian|Andhra,low
rest_002459,Kanteen The Eatery,Bannerghatta Road,North Indian,400.0,3.9,77,North Indian,low
rest_002460,Andhra Kitchen,Bannerghatta Road,"Andhra, Biryani",400.0,3.9,158,Andhra|Biryani,low
rest_002461,Swathi Restaurant,Jp Nagar,"Andhra, North Indian, Chinese",400.0,3.9,14,Andhra|North Indian|Chinese,low
rest_002462,Madeena Hotel,Bannerghatta Road,"North Indian, Mughlai, Biryani",400.0,3.9,50,North Indian|Mughlai|Biryani,low
rest_002463,KFC,Jp Nagar,"Burger, Fast Food",400.0,3.9,437,Burger|Fast Food,low
rest_002464,Cold Stone Creamery,Bannerghatta Road,"Ice Cream, Desserts",400.0,3.9,99,Ice Cream|Desserts,low
rest_002465,Chokha Chowka,Btm,"North Indian, Chinese",400.0,3.9,355,North Indian|Chinese,low
rest_002466,The Hunger Room,Jp Nagar,"Continental, Sandwich, Burger, Italian, Salad, Pizza",400.0,3.9,36,Continental|Sandwich|Burger|Italian|Salad|Pizza,low
rest_002467,Deejas Kitchen,Bannerghatta Road,"South Indian, Kerala",400.0,3.9,73,South Indian|Kerala,low
rest_002468,Funky Punjab,Btm,"North Indian, Chinese",400.0,3.9,124,North Indian|Chinese,low
rest_002469,Mahek Pizza,Jp Nagar,Pizza,400.0,3.9,38,Pizza,low
rest_002470,World of Waffles,Jp Nagar,Desserts,400.0,3.9,178,Desserts,low
rest_002471,The Chocolate Room,Jp Nagar,"Cafe, Desserts",400.0,3.9,153,Cafe|Desserts,low
rest_002472,Rara Avis,Jp Nagar,"Kerala, Seafood, Biryani, Desserts",400.0,3.9,61,Kerala|Seafood|Biryani|Desserts,low
rest_002473,Kamat Swaad,Jp Nagar,"South Indian, North Indian, Chinese",400.0,3.9,193,South Indian|North Indian|Chinese,low
rest_002474,Polar Bear,Bannerghatta Road,"Ice Cream, Desserts, Beverages, Sandwich",400.0,3.9,188,Ice Cream|Desserts|Beverages|Sandwich,low
rest_002475,Keventers,Jayanagar,"Desserts, Beverages, Ice Cream",400.0,3.9,210,Desserts|Beverages|Ice Cream,low
rest_002476,XO Belgian Waffle,Basavanagudi,"Desserts, Beverages",400.0,3.9,56,Desserts|Beverages,low
rest_002477,Kanti Sweets,Jayanagar,"Mithai, Street Food",400.0,3.9,148,Mithai|Street Food,low
rest_002478,Mug N Bean,Jayanagar,"Cafe, Continental, Italian, Burger",400.0,3.9,247,Cafe|Continental|Italian|Burger,low
rest_002479,Mecaf Family Restaurant,Btm,"North Indian, Chinese, Fast Food",400.0,3.9,214,North Indian|Chinese|Fast Food,low
rest_002480,Drunken Monkey,Jayanagar,"Beverages, Fast Food",400.0,3.9,60,Beverages|Fast Food,low
rest_002481,Amma's Pastries,Basavanagudi,Bakery,400.0,3.9,95,Bakery,low
rest_002482,Domino's Pizza,Basavanagudi,"Pizza, Fast Food",400.0,3.9,770,Pizza|Fast Food,low
rest_002483,Polar Bear,Basavanagudi,"Desserts, Ice Cream, Beverages, Sandwich",400.0,3.9,75,Desserts|Ice Cream|Beverages|Sandwich,low
rest_002484,Puro Gusto,Bellandur,Cafe,400.0,3.9,25,Cafe,low
rest_002485,Bonfooder,Sarjapur Road,North Indian,400.0,3.9,36,North Indian,low
rest_002486,SGS Non Veg - Gundu Pulav,St. Marks Road,"Biryani, Fast Food",400.0,3.9,55,Biryani|Fast Food,low
rest_002487,Kanti Sweets,Brigade Road,"Mithai, Street Food",400.0,3.9,100,Mithai|Street Food,low
rest_002488,Firewood Biryani,Residency Road,"Biryani, Kebab, Rolls",400.0,3.9,454,Biryani|Kebab|Rolls,low
rest_002489,A2B - Adyar Ananda Bhavan,Shanti Nagar,"South Indian, Fast Food, Street Food",400.0,3.9,184,South Indian|Fast Food|Street Food,low
rest_002490,Gowdru Hotel,Indiranagar,"South Indian, Biryani",400.0,3.9,200,South Indian|Biryani,low
rest_002491,Whitefield Baking Company - Bengaluru Marriott Hotel...,Whitefield,"Bakery, Cafe",400.0,3.9,57,Bakery|Cafe,low
rest_002492,Chatpata India,Whitefield,North Indian,400.0,3.9,100,North Indian,low
rest_002493,California Burrito,Whitefield,"Mexican, Fast Food",400.0,3.9,123,Mexican|Fast Food,low
rest_002494,Drunken Monkey,Marathahalli,"Beverages, Fast Food",400.0,3.9,97,Beverages|Fast Food,low
rest_002495,Sri Udupi Park,Brookefield,"South Indian, North Indian, Chinese",400.0,3.9,265,South Indian|North Indian|Chinese,low
rest_002496,Shri Madhuram,Hsr,"South Indian, North Indian",400.0,3.9,371,South Indian|North Indian,low
rest_002497,Hotel Manu,Hsr,"South Indian, Kerala, Chinese, North Indian",400.0,3.9,340,South Indian|Kerala|Chinese|North Indian,low
rest_002498,Kitchens@BTM,Btm,"Biryani, Kerala, Mughlai, Street Food, North Indian, Chinese, South Indian, Andhra",400.0,3.9,224,Biryani|Kerala|Mughlai|Street Food|North Indian|Chinese|South Indian|Andhra,low
rest_002499,Madeena Hotel,Hsr,"North Indian, Mughlai, Biryani",400.0,3.9,236,North Indian|Mughlai|Biryani,low
rest_002500,Bubble Bee,Hsr,"Beverages, Bubble Tea, Desserts",400.0,3.9,45,Beverages|Bubble Tea|Desserts,low
rest_002501,Min Mini Punjabi Dhaba,Koramangala 7Th Block,North Indian,400.0,3.9,85,North Indian,low
rest_002502,Empire Restaurant,Btm,"Kerala, Seafood, South Indian, Chinese, North Indian, Charcoal Chicken, Beverages",400.0,3.9,95,Kerala|Seafood|South Indian|Chinese|North Indian|Charcoal Chicken|Beverages,low
rest_002503,Maa Bhook Lagi,Koramangala 4Th Block,North Indian,400.0,3.9,296,North Indian,low
rest_002504,The Tandoori Chai,Hsr,"North Indian, Fast Food, Street Food, Beverages",400.0,3.9,60,North Indian|Fast Food|Street Food|Beverages,low
rest_002505,What'sinaPita,Koramangala 1St Block,"Mediterranean, Middle Eastern, Wraps, Rolls",400.0,3.9,231,Mediterranean|Middle Eastern|Wraps|Rolls,low
